Loyalty#,Year,Month,YearMonthDate,NumFlights,NumFlightsWithCompanions,DistanceKM,PointsAccumulated,PointsRedeemed,DollarCostPointsRedeemed,Loyalty#_new
323821,2020,4,2020-04-01,2,0,7654.0,765,0,0.0,323821_2
951353,2020,4,2020-04-01,0,0,0.0,0,0,0.0,951353_2
368073,2020,4,2020-04-01,7,4,21949.0,2194,0,0.0,368073_2
974875,2020,4,2020-04-01,1,1,12493.0,1249,4428,44.0,974875_2
351615,2020,4,2020-04-01,12,4,316.0,31,0,0.0,351615_2
849813,2020,4,2020-04-01,0,0,0.0,0,0,0.0,849813_2
278854,2020,4,2020-04-01,4,4,24321.0,2432,0,0.0,278854_2
255475,2020,4,2020-04-01,1,0,3455.0,345,0,0.0,255475_2
727507,2020,4,2020-04-01,0,0,0.0,0,0,0.0,727507_2
992168,2020,4,2020-04-01,0,0,0.0,0,0,0.0,992168_2
950304,2020,4,2020-04-01,0,0,0.0,0,0,0.0,950304_2
615561,2020,4,2020-04-01,0,0,0.0,0,0,0.0,615561_2
750665,2020,4,2020-04-01,1,1,22070.0,2207,0,0.0,750665_2
617489,2020,4,2020-04-01,2,0,13836.0,1383,0,0.0,617489_2
351615,2020,4,2020-04-01,6,4,11397.0,1139,0,0.0,351615_2
979115,2020,4,2020-04-01,0,0,0.0,0,0,0.0,979115_2
979115,2020,4,2020-04-01,0,0,0.0,0,0,0.0,979115_2
951353,2020,4,2020-04-01,0,0,0.0,0,0,0.0,951353_2
208241,2020,4,2020-04-01,0,0,0.0,0,0,0.0,208241_2
869265,2020,4,2020-04-01,0,0,0.0,0,0,0.0,869265_2
869276,2020,4,2020-04-01,7,0,18620.0,1862,0,0.0,869276_2
336882,2020,4,2020-04-01,2,2,21978.0,2197,0,0.0,336882_2
101902,2020,4,2020-04-01,4,0,11203.0,1120,0,0.0,101902_2
750578,2020,4,2020-04-01,0,0,0.0,0,0,0.0,750578_2
988392,2020,4,2020-04-01,10,0,16590.0,1659,0,0.0,988392_2
886803,2020,4,2020-04-01,0,0,0.0,0,0,0.0,886803_2
972686,2020,4,2020-04-01,8,4,8786.0,878,0,0.0,972686_2
682979,2020,4,2020-04-01,6,6,18714.0,1871,0,0.0,682979_2
896861,2020,4,2020-04-01,0,0,0.0,0,0,0.0,896861_2
746226,2020,5,2020-05-01,0,0,0.0,0,0,0.0,746226_2
417240,2020,5,2020-05-01,11,0,11293.0,1129,0,0.0,417240_2
950980,2020,5,2020-05-01,0,0,0.0,0,0,0.0,950980_2
890361,2020,5,2020-05-01,0,0,0.0,0,0,0.0,890361_2
328623,2020,5,2020-05-01,4,0,24357.0,2435,0,0.0,328623_2
604274,2020,5,2020-05-01,15,0,14288.0,1428,0,0.0,604274_2
499874,2020,5,2020-05-01,12,7,12640.0,1264,0,0.0,499874_2
243741,2020,5,2020-05-01,0,0,0.0,0,0,0.0,243741_2
474305,2020,5,2020-05-01,0,0,0.0,0,0,0.0,474305_2
776466,2020,5,2020-05-01,0,0,0.0,0,0,0.0,776466_2
208241,2020,5,2020-05-01,0,0,0.0,0,0,0.0,208241_2
738567,2020,5,2020-05-01,6,3,26360.0,2636,0,0.0,738567_2
417240,2020,5,2020-05-01,14,1,22025.0,2202,0,0.0,417240_2
949628,2020,5,2020-05-01,0,0,0.0,0,0,0.0,949628_2
604870,2020,5,2020-05-01,15,1,451.0,45,4753,47.0,604870_2
279419,2020,5,2020-05-01,0,0,0.0,0,0,0.0,279419_2
990512,2020,5,2020-05-01,0,0,0.0,0,0,0.0,990512_2
322169,2020,5,2020-05-01,0,0,0.0,0,0,0.0,322169_2
106001,2020,5,2020-05-01,11,1,29971.0,2997,0,0.0,106001_2
417240,2020,4,2020-04-01,2,2,4793.0,479,0,0.0,417240_2
949628,2020,4,2020-04-01,0,0,0.0,0,0,0.0,949628_2
604870,2020,4,2020-04-01,4,2,27668.0,2766,0,0.0,604870_2
279419,2020,4,2020-04-01,0,0,0.0,0,0,0.0,279419_2
990512,2020,4,2020-04-01,0,0,0.0,0,0,0.0,990512_2
322169,2020,4,2020-04-01,0,0,0.0,0,0,0.0,322169_2
106001,2020,4,2020-04-01,10,0,13370.0,1337,0,0.0,106001_2
402697,2020,4,2020-04-01,0,0,0.0,0,0,0.0,402697_2
237094,2020,4,2020-04-01,0,0,0.0,0,0,0.0,237094_2
819842,2020,4,2020-04-01,0,0,0.0,0,0,0.0,819842_2
308480,2020,4,2020-04-01,0,0,0.0,0,0,0.0,308480_2
411523,2020,4,2020-04-01,2,2,16378.0,1637,0,0.0,411523_2
511862,2020,4,2020-04-01,0,0,0.0,0,0,0.0,511862_2
464256,2020,4,2020-04-01,0,0,0.0,0,0,0.0,464256_2
198499,2020,3,2020-03-01,0,0,0.0,0,0,0.0,198499_2
135421,2020,3,2020-03-01,11,0,26746.0,2674,0,0.0,135421_2
958491,2020,3,2020-03-01,0,0,0.0,0,0,0.0,958491_2
584782,2020,3,2020-03-01,0,0,0.0,0,0,0.0,584782_2
622975,2020,3,2020-03-01,0,0,0.0,0,0,0.0,622975_2
130331,2020,3,2020-03-01,0,0,0.0,0,0,0.0,130331_2
849813,2020,3,2020-03-01,0,0,0.0,0,0,0.0,849813_2
927026,2020,3,2020-03-01,7,4,26528.0,2652,4123,41.0,927026_2
990512,2020,3,2020-03-01,0,0,0.0,0,0,0.0,990512_2
949628,2020,3,2020-03-01,0,0,0.0,0,0,0.0,949628_2
876062,2020,3,2020-03-01,15,0,3812.0,381,0,0.0,876062_2
215508,2020,3,2020-03-01,8,0,24040.0,2404,0,0.0,215508_2
354438,2020,3,2020-03-01,0,0,0.0,0,0,0.0,354438_2
351615,2020,2,2020-02-01,9,0,3290.0,329,0,0.0,351615_2
849813,2020,2,2020-02-01,0,0,0.0,0,0,0.0,849813_2
278854,2020,2,2020-02-01,3,0,20231.0,2023,0,0.0,278854_2
255475,2020,2,2020-02-01,0,0,0.0,0,0,0.0,255475_2
727507,2020,2,2020-02-01,0,0,0.0,0,0,0.0,727507_2
992168,2020,2,2020-02-01,0,0,0.0,0,0,0.0,992168_2
950304,2020,2,2020-02-01,0,0,0.0,0,0,0.0,950304_2
615561,2020,2,2020-02-01,0,0,16230.0,1623,0,0.0,615561_2
750665,2020,2,2020-02-01,7,1,9152.0,915,0,0.0,750665_2
617489,2020,2,2020-02-01,0,0,0.0,0,0,0.0,617489_2
876062,2020,4,2020-04-01,0,0,0.0,0,0,0.0,876062_2
215508,2020,4,2020-04-01,2,2,11108.0,1110,0,0.0,215508_2
354438,2020,4,2020-04-01,0,0,0.0,0,0,0.0,354438_2
965605,2020,4,2020-04-01,0,0,0.0,0,0,0.0,965605_2
354438,2020,4,2020-04-01,0,0,0.0,0,0,0.0,354438_2
727507,2020,4,2020-04-01,0,0,0.0,0,0,0.0,727507_2
573446,2020,4,2020-04-01,3,3,14542.0,1454,0,0.0,573446_2
278854,2020,4,2020-04-01,4,0,16626.0,1662,0,0.0,278854_2
899760,2020,4,2020-04-01,2,2,6253.0,625,0,0.0,899760_2
896861,2020,4,2020-04-01,2,0,11818.0,1181,0,0.0,896861_2
106001,2020,4,2020-04-01,0,0,0.0,0,0,0.0,106001_2
465260,2020,4,2020-04-01,9,1,616.0,61,0,0.0,465260_2
687951,2020,4,2020-04-01,0,0,0.0,0,0,0.0,687951_2
732304,2020,4,2020-04-01,0,0,0.0,0,0,0.0,732304_2
617489,2020,4,2020-04-01,2,2,14751.0,1475,0,0.0,617489_2
974875,2020,4,2020-04-01,3,3,15068.0,1506,0,0.0,974875_2
434807,2020,4,2020-04-01,0,0,0.0,0,0,0.0,434807_2
465260,2020,4,2020-04-01,0,0,0.0,0,0,0.0,465260_2
208485,2020,4,2020-04-01,0,0,0.0,0,0,0.0,208485_2
902608,2020,4,2020-04-01,8,0,4940.0,494,0,0.0,902608_2
499874,2020,4,2020-04-01,4,4,3570.0,357,3904,39.0,499874_2
642020,2020,4,2020-04-01,4,3,5640.0,564,3144,31.0,642020_2
286636,2020,4,2020-04-01,2,0,5055.0,505,0,0.0,286636_2
702482,2020,4,2020-04-01,0,0,0.0,0,0,0.0,702482_2
903359,2020,4,2020-04-01,0,0,0.0,0,0,0.0,903359_2
972686,2020,4,2020-04-01,9,1,10952.0,1095,0,0.0,972686_2
890702,2020,4,2020-04-01,6,0,26839.0,2683,0,0.0,890702_2
650466,2020,4,2020-04-01,14,0,14239.0,1423,0,0.0,650466_2
746226,2020,4,2020-04-01,0,0,0.0,0,0,0.0,746226_2
573446,2020,4,2020-04-01,2,0,11011.0,1101,0,0.0,573446_2
988392,2020,4,2020-04-01,0,0,0.0,0,0,0.0,988392_2
841296,2020,4,2020-04-01,0,0,0.0,0,0,0.0,841296_2
470998,2020,4,2020-04-01,0,0,0.0,0,0,0.0,470998_2
601131,2020,4,2020-04-01,0,0,0.0,0,0,0.0,601131_2
411030,2020,4,2020-04-01,0,0,0.0,0,0,0.0,411030_2
255475,2020,4,2020-04-01,0,0,0.0,0,0,0.0,255475_2
584782,2020,4,2020-04-01,0,0,0.0,0,0,0.0,584782_2
776466,2020,4,2020-04-01,0,0,0.0,0,0,0.0,776466_2
309230,2020,4,2020-04-01,0,0,0.0,0,0,0.0,309230_2
357901,2020,4,2020-04-01,0,0,0.0,0,0,0.0,357901_2
323821,2020,4,2020-04-01,0,0,0.0,0,0,0.0,323821_2
546259,2020,4,2020-04-01,0,0,0.0,0,0,0.0,546259_2
512296,2020,4,2020-04-01,6,2,18581.0,1858,0,0.0,512296_2
336882,2020,4,2020-04-01,0,0,0.0,0,0,0.0,336882_2
536021,2020,4,2020-04-01,0,0,0.0,0,0,0.0,536021_2
732304,2020,4,2020-04-01,0,0,0.0,0,0,0.0,732304_2
825593,2020,4,2020-04-01,0,0,0.0,0,0,0.0,825593_2
615561,2020,4,2020-04-01,0,0,0.0,0,0,0.0,615561_2
193662,2020,4,2020-04-01,4,0,22253.0,2225,0,0.0,193662_2
684889,2020,4,2020-04-01,0,0,0.0,0,0,0.0,684889_2
750665,2020,4,2020-04-01,0,0,0.0,0,0,0.0,750665_2
295906,2020,4,2020-04-01,0,0,0.0,0,0,0.0,295906_2
411523,2020,4,2020-04-01,8,2,15331.0,1533,3908,39.0,411523_2
989528,2020,4,2020-04-01,0,0,0.0,0,0,0.0,989528_2
971370,2020,4,2020-04-01,0,0,0.0,0,0,0.0,971370_2
373638,2020,4,2020-04-01,0,0,0.0,0,0,0.0,373638_2
646756,2020,4,2020-04-01,0,0,0.0,0,0,0.0,646756_2
886803,2020,4,2020-04-01,0,0,0.0,0,0,0.0,886803_2
736504,2020,4,2020-04-01,13,7,21098.0,2109,0,0.0,736504_2
968034,2020,4,2020-04-01,0,0,0.0,0,0,0.0,968034_2
101902,2020,4,2020-04-01,4,4,17465.0,1746,3929,39.0,101902_2
402697,2020,4,2020-04-01,0,0,0.0,0,0,0.0,402697_2
684123,2020,4,2020-04-01,0,0,0.0,0,0,0.0,684123_2
255836,2020,4,2020-04-01,9,7,20684.0,2068,0,0.0,255836_2
582493,2020,4,2020-04-01,4,0,13247.0,1324,0,0.0,582493_2
971370,2020,4,2020-04-01,0,0,6674.0,667,0,0.0,971370_2
528447,2020,4,2020-04-01,4,4,28263.0,2826,2808,28.0,528447_2
351937,2020,4,2020-04-01,0,0,0.0,0,0,0.0,351937_2
584833,2020,4,2020-04-01,0,0,0.0,0,0,0.0,584833_2
874780,2020,4,2020-04-01,0,0,0.0,0,0,0.0,874780_2
582493,2020,4,2020-04-01,0,0,0.0,0,0,0.0,582493_2
615439,2020,4,2020-04-01,0,0,0.0,0,0,0.0,615439_2
547522,2020,4,2020-04-01,0,0,0.0,0,0,0.0,547522_2
585756,2020,4,2020-04-01,0,0,0.0,0,0,0.0,585756_2
790940,2020,4,2020-04-01,0,0,0.0,0,0,0.0,790940_2
193662,2020,4,2020-04-01,5,0,15262.0,1526,0,0.0,193662_2
969318,2020,4,2020-04-01,0,0,0.0,0,0,0.0,969318_2
593252,2020,4,2020-04-01,0,0,0.0,0,0,0.0,593252_2
322169,2020,4,2020-04-01,0,0,0.0,0,0,0.0,322169_2
460272,2020,4,2020-04-01,0,0,0.0,0,0,0.0,460272_2
876062,2020,4,2020-04-01,7,0,962.0,96,0,0.0,876062_2
903359,2020,4,2020-04-01,0,0,0.0,0,0,0.0,903359_2
279419,2020,4,2020-04-01,9,0,3215.0,321,0,0.0,279419_2
969318,2020,4,2020-04-01,3,3,11726.0,1172,0,0.0,969318_2
825517,2020,4,2020-04-01,8,6,12816.0,1281,0,0.0,825517_2
825593,2020,4,2020-04-01,0,0,0.0,0,0,0.0,825593_2
536021,2020,4,2020-04-01,0,0,0.0,0,0,0.0,536021_2
831341,2020,4,2020-04-01,0,0,0.0,0,0,0.0,831341_2
444092,2020,4,2020-04-01,1,0,25761.0,2576,0,0.0,444092_2
368073,2020,4,2020-04-01,10,0,18051.0,1805,0,0.0,368073_2
361237,2020,4,2020-04-01,2,0,24165.0,2416,0,0.0,361237_2
989528,2020,4,2020-04-01,0,0,0.0,0,0,0.0,989528_2
198499,2020,4,2020-04-01,10,0,9796.0,979,0,0.0,198499_2
135421,2020,4,2020-04-01,11,0,4061.0,406,0,0.0,135421_2
958491,2020,4,2020-04-01,0,0,0.0,0,0,0.0,958491_2
584782,2020,4,2020-04-01,0,0,0.0,0,0,0.0,584782_2
622975,2020,4,2020-04-01,0,0,0.0,0,0,0.0,622975_2
130331,2020,4,2020-04-01,0,0,0.0,0,0,0.0,130331_2
849813,2020,4,2020-04-01,0,0,0.0,0,0,0.0,849813_2
927026,2020,4,2020-04-01,2,2,6436.0,643,0,0.0,927026_2
990512,2020,4,2020-04-01,0,0,0.0,0,0,0.0,990512_2
949628,2020,4,2020-04-01,0,0,0.0,0,0,0.0,949628_2
684881,2020,4,2020-04-01,1,1,15969.0,1596,0,0.0,684881_2
920175,2020,4,2020-04-01,0,0,0.0,0,0,0.0,920175_2
713132,2020,4,2020-04-01,11,0,21256.0,2125,0,0.0,713132_2
684881,2020,4,2020-04-01,3,3,3950.0,395,0,0.0,684881_2
965605,2020,4,2020-04-01,12,6,16372.0,1637,4485,44.0,965605_2
114414,2020,4,2020-04-01,0,0,0.0,0,0,0.0,114414_2
890361,2020,4,2020-04-01,0,0,0.0,0,0,0.0,890361_2
738567,2020,4,2020-04-01,0,0,0.0,0,0,0.0,738567_2
198499,2020,4,2020-04-01,4,4,461.0,46,3948,39.0,198499_2
215508,2020,4,2020-04-01,0,0,0.0,0,0,0.0,215508_2
361237,2020,4,2020-04-01,4,2,20254.0,2025,0,0.0,361237_2
615439,2020,4,2020-04-01,3,2,12185.0,1218,0,0.0,615439_2
512296,2020,4,2020-04-01,0,0,0.0,0,0,0.0,512296_2
746226,2020,4,2020-04-01,0,0,0.0,0,0,0.0,746226_2
351615,2020,2,2020-02-01,0,0,0.0,0,0,0.0,351615_2
902608,2020,2,2020-02-01,0,0,0.0,0,0,0.0,902608_2
650466,2020,2,2020-02-01,0,0,0.0,0,0,0.0,650466_2
528447,2020,2,2020-02-01,3,3,8794.0,879,3958,39.0,528447_2
474305,2020,2,2020-02-01,0,0,0.0,0,0,0.0,474305_2
684889,2020,2,2020-02-01,7,3,10956.0,1095,0,0.0,684889_2
200519,2020,2,2020-02-01,5,5,9264.0,926,0,0.0,200519_2
237094,2020,2,2020-02-01,0,0,0.0,0,0,0.0,237094_2
622975,2020,2,2020-02-01,0,0,0.0,0,0,0.0,622975_2
135421,2020,2,2020-02-01,7,2,22282.0,2228,0,0.0,135421_2
304600,2020,2,2020-02-01,0,0,0.0,0,0,0.0,304600_2
841296,2020,2,2020-02-01,0,0,0.0,0,0,0.0,841296_2
890702,2020,2,2020-02-01,1,0,23467.0,2346,0,0.0,890702_2
604274,2020,2,2020-02-01,0,0,0.0,0,0,0.0,604274_2
653081,2020,2,2020-02-01,0,0,0.0,0,0,0.0,653081_2
874780,2020,2,2020-02-01,0,0,0.0,0,0,0.0,874780_2
546259,2020,2,2020-02-01,0,0,0.0,0,0,0.0,546259_2
687951,2020,2,2020-02-01,0,0,0.0,0,0,0.0,687951_2
308480,2020,2,2020-02-01,0,0,0.0,0,0,0.0,308480_2
464187,2020,2,2020-02-01,4,4,10975.0,1097,0,0.0,464187_2
981508,2020,2,2020-02-01,0,0,0.0,0,0,0.0,981508_2
130331,2020,2,2020-02-01,0,0,0.0,0,0,0.0,130331_2
920175,2020,2,2020-02-01,0,0,0.0,0,0,0.0,920175_2
713132,2020,2,2020-02-01,2,0,13778.0,1377,0,0.0,713132_2
351937,2020,2,2020-02-01,0,0,0.0,0,0,0.0,351937_2
958491,2020,2,2020-02-01,0,0,0.0,0,0,0.0,958491_2
653081,2020,2,2020-02-01,0,0,0.0,0,0,0.0,653081_2
950980,2020,2,2020-02-01,0,0,0.0,0,0,0.0,950980_2
775768,2020,2,2020-02-01,9,0,24260.0,2426,0,0.0,775768_2
927026,2020,2,2020-02-01,2,2,5517.0,551,0,0.0,927026_2
981508,2020,2,2020-02-01,0,0,0.0,0,0,0.0,981508_2
642020,2020,2,2020-02-01,0,0,0.0,0,0,0.0,642020_2
304600,2020,2,2020-02-01,0,0,0.0,0,0,0.0,304600_2
208485,2020,2,2020-02-01,1,1,6916.0,691,0,0.0,208485_2
464256,2020,2,2020-02-01,0,0,0.0,0,0,0.0,464256_2
736504,2020,2,2020-02-01,6,0,14857.0,1485,0,0.0,736504_2
486860,2020,2,2020-02-01,0,0,0.0,0,0,0.0,486860_2
434807,2020,2,2020-02-01,0,0,0.0,0,0,0.0,434807_2
373638,2020,2,2020-02-01,0,0,0.0,0,0,0.0,373638_2
899760,2020,2,2020-02-01,0,0,0.0,0,0,0.0,899760_2
897772,2020,2,2020-02-01,0,0,0.0,0,0,0.0,897772_2
869276,2020,2,2020-02-01,9,0,2175.0,217,0,0.0,869276_2
790940,2020,2,2020-02-01,0,0,0.0,0,0,0.0,790940_2
200519,2020,2,2020-02-01,9,0,4452.0,445,0,0.0,200519_2
411030,2020,2,2020-02-01,0,0,0.0,0,0,0.0,411030_2
547522,2020,2,2020-02-01,0,0,0.0,0,0,0.0,547522_2
585756,2020,2,2020-02-01,0,0,18159.0,1815,0,0.0,585756_2
790940,2020,2,2020-02-01,0,0,0.0,0,0,0.0,790940_2
193662,2020,2,2020-02-01,0,0,0.0,0,0,0.0,193662_2
969318,2020,2,2020-02-01,1,1,22033.0,2203,0,0.0,969318_2
775768,2020,4,2020-04-01,0,0,0.0,0,0,0.0,775768_2
831341,2020,4,2020-04-01,0,0,0.0,0,0,0.0,831341_2
114414,2020,4,2020-04-01,0,0,0.0,0,0,0.0,114414_2
968034,2020,4,2020-04-01,4,4,3886.0,388,0,0.0,968034_2
357901,2020,4,2020-04-01,0,0,0.0,0,0,0.0,357901_2
255836,2020,4,2020-04-01,1,0,26856.0,2685,0,0.0,255836_2
992168,2020,4,2020-04-01,13,0,26598.0,2659,0,0.0,992168_2
295906,2020,4,2020-04-01,10,0,20173.0,2017,0,0.0,295906_2
351615,2020,3,2020-03-01,0,0,0.0,0,0,0.0,351615_2
849813,2020,3,2020-03-01,0,0,0.0,0,0,0.0,849813_2
278854,2020,3,2020-03-01,6,0,27778.0,2777,0,0.0,278854_2
255475,2020,3,2020-03-01,11,7,7702.0,770,0,0.0,255475_2
727507,2020,3,2020-03-01,0,0,0.0,0,0,0.0,727507_2
992168,2020,3,2020-03-01,0,0,0.0,0,0,0.0,992168_2
950304,2020,3,2020-03-01,0,0,0.0,0,0,0.0,950304_2
615561,2020,3,2020-03-01,12,2,8632.0,863,0,0.0,615561_2
750665,2020,3,2020-03-01,9,4,27498.0,2749,0,0.0,750665_2
617489,2020,3,2020-03-01,6,2,4266.0,426,4173,41.0,617489_2
351615,2020,3,2020-03-01,7,0,28407.0,2840,0,0.0,351615_2
979115,2020,3,2020-03-01,0,0,0.0,0,0,0.0,979115_2
979115,2020,3,2020-03-01,0,0,0.0,0,0,0.0,979115_2
951353,2020,3,2020-03-01,0,0,0.0,0,0,0.0,951353_2
208241,2020,3,2020-03-01,0,0,0.0,0,0,0.0,208241_2
869265,2020,3,2020-03-01,0,0,0.0,0,0,0.0,869265_2
869276,2020,3,2020-03-01,0,0,0.0,0,0,0.0,869276_2
336882,2020,3,2020-03-01,10,1,3507.0,350,0,0.0,336882_2
101902,2020,3,2020-03-01,0,0,0.0,0,0,0.0,101902_2
750578,2020,3,2020-03-01,0,0,0.0,0,0,0.0,750578_2
988392,2020,3,2020-03-01,7,0,6841.0,684,0,0.0,988392_2
886803,2020,3,2020-03-01,0,0,0.0,0,0,0.0,886803_2
972686,2020,3,2020-03-01,1,0,13768.0,1376,0,0.0,972686_2
682979,2020,3,2020-03-01,0,0,0.0,0,0,0.0,682979_2
896861,2020,3,2020-03-01,1,0,9283.0,928,0,0.0,896861_2
825517,2020,3,2020-03-01,2,2,22711.0,2271,0,0.0,825517_2
774168,2020,3,2020-03-01,0,0,0.0,0,0,0.0,774168_2
950304,2020,3,2020-03-01,0,0,0.0,0,0,0.0,950304_2
774168,2020,3,2020-03-01,0,0,0.0,0,0,0.0,774168_2
585756,2020,3,2020-03-01,4,4,10340.0,1034,0,0.0,585756_2
601131,2020,3,2020-03-01,7,2,29298.0,2929,0,0.0,601131_2
646756,2020,3,2020-03-01,0,0,0.0,0,0,0.0,646756_2
309230,2020,3,2020-03-01,10,0,23575.0,2357,0,0.0,309230_2
328623,2020,3,2020-03-01,10,3,4375.0,437,0,0.0,328623_2
460272,2020,3,2020-03-01,0,0,0.0,0,0,0.0,460272_2
902608,2020,3,2020-03-01,11,3,15041.0,1504,0,0.0,902608_2
650466,2020,3,2020-03-01,14,0,9540.0,954,0,0.0,650466_2
528447,2020,3,2020-03-01,15,7,20696.0,2069,0,0.0,528447_2
474305,2020,3,2020-03-01,0,0,0.0,0,0,0.0,474305_2
684889,2020,3,2020-03-01,4,3,30246.0,3024,0,0.0,684889_2
200519,2020,3,2020-03-01,15,3,21571.0,2157,0,0.0,200519_2
237094,2020,3,2020-03-01,0,0,0.0,0,0,0.0,237094_2
622975,2020,3,2020-03-01,0,0,0.0,0,0,0.0,622975_2
135421,2020,3,2020-03-01,0,0,0.0,0,0,0.0,135421_2
304600,2020,3,2020-03-01,0,0,0.0,0,0,0.0,304600_2
841296,2020,3,2020-03-01,0,0,0.0,0,0,0.0,841296_2
890702,2020,3,2020-03-01,0,0,0.0,0,0,0.0,890702_2
604274,2020,3,2020-03-01,11,3,24073.0,2407,0,0.0,604274_2
653081,2020,3,2020-03-01,0,0,0.0,0,0,0.0,653081_2
874780,2020,3,2020-03-01,0,0,0.0,0,0,0.0,874780_2
546259,2020,3,2020-03-01,0,0,0.0,0,0,0.0,546259_2
687951,2020,3,2020-03-01,0,0,0.0,0,0,0.0,687951_2
308480,2020,3,2020-03-01,0,0,0.0,0,0,0.0,308480_2
464187,2020,3,2020-03-01,9,5,29956.0,2995,0,0.0,464187_2
981508,2020,3,2020-03-01,0,0,0.0,0,0,0.0,981508_2
130331,2020,3,2020-03-01,0,0,0.0,0,0,0.0,130331_2
920175,2020,3,2020-03-01,0,0,0.0,0,0,0.0,920175_2
713132,2020,3,2020-03-01,0,0,0.0,0,0,0.0,713132_2
351937,2020,3,2020-03-01,0,0,0.0,0,0,0.0,351937_2
958491,2020,3,2020-03-01,0,0,0.0,0,0,0.0,958491_2
653081,2020,3,2020-03-01,0,0,0.0,0,0,0.0,653081_2
950980,2020,3,2020-03-01,0,0,0.0,0,0,0.0,950980_2
775768,2020,3,2020-03-01,8,0,30625.0,3062,0,0.0,775768_2
927026,2020,3,2020-03-01,14,0,27096.0,2709,0,0.0,927026_2
981508,2020,3,2020-03-01,0,0,0.0,0,0,0.0,981508_2
642020,2020,3,2020-03-01,0,0,0.0,0,0,0.0,642020_2
304600,2020,3,2020-03-01,0,0,0.0,0,0,0.0,304600_2
208485,2020,3,2020-03-01,3,0,18620.0,1862,0,0.0,208485_2
464256,2020,3,2020-03-01,0,0,0.0,0,0,0.0,464256_2
736504,2020,3,2020-03-01,7,3,1634.0,163,0,0.0,736504_2
486860,2020,3,2020-03-01,0,0,0.0,0,0,0.0,486860_2
434807,2020,3,2020-03-01,13,0,19337.0,1933,0,0.0,434807_2
373638,2020,3,2020-03-01,0,0,0.0,0,0,0.0,373638_2
444092,2020,4,2020-04-01,0,0,0.0,0,0,0.0,444092_2
682979,2020,4,2020-04-01,3,3,20750.0,2075,0,0.0,682979_2
750578,2020,4,2020-04-01,0,0,0.0,0,0,0.0,750578_2
547522,2020,4,2020-04-01,0,0,0.0,0,0,0.0,547522_2
819842,2020,4,2020-04-01,0,0,0.0,0,0,0.0,819842_2
243741,2020,4,2020-04-01,0,0,0.0,0,0,0.0,243741_2
684123,2020,4,2020-04-01,0,0,24016.0,2401,0,0.0,684123_2
869265,2020,4,2020-04-01,0,0,0.0,0,0,0.0,869265_2
470998,2020,4,2020-04-01,0,0,0.0,0,0,0.0,470998_2
593252,2020,4,2020-04-01,0,0,0.0,0,0,0.0,593252_2
702482,2020,4,2020-04-01,0,0,0.0,0,0,0.0,702482_2
584833,2020,4,2020-04-01,0,0,0.0,0,0,0.0,584833_2
486860,2020,3,2020-03-01,0,0,0.0,0,0,0.0,486860_2
511862,2020,3,2020-03-01,6,2,14314.0,1431,0,0.0,511862_2
464187,2020,3,2020-03-01,9,0,25460.0,2546,0,0.0,464187_2
897772,2020,3,2020-03-01,0,0,0.0,0,0,0.0,897772_2
604870,2020,3,2020-03-01,11,1,8577.0,857,0,0.0,604870_2
286636,2020,3,2020-03-01,4,1,25028.0,2502,0,0.0,286636_2
323821,2020,3,2020-03-01,11,0,5481.0,548,0,0.0,323821_2
951353,2020,3,2020-03-01,0,0,0.0,0,0,0.0,951353_2
368073,2020,3,2020-03-01,0,0,0.0,0,0,0.0,368073_2
974875,2020,3,2020-03-01,3,3,16142.0,1614,0,0.0,974875_2
899760,2020,3,2020-03-01,6,0,23844.0,2384,0,0.0,899760_2
897772,2020,3,2020-03-01,0,0,0.0,0,0,0.0,897772_2
869276,2020,3,2020-03-01,4,0,11913.0,1191,0,0.0,869276_2
790940,2020,3,2020-03-01,0,0,0.0,0,0,0.0,790940_2
200519,2020,3,2020-03-01,10,0,30966.0,3096,0,0.0,200519_2
411030,2020,3,2020-03-01,0,0,0.0,0,0,0.0,411030_2
547522,2020,3,2020-03-01,0,0,0.0,0,0,0.0,547522_2
585756,2020,3,2020-03-01,3,0,9186.0,918,0,0.0,585756_2
790940,2020,3,2020-03-01,0,0,0.0,0,0,0.0,790940_2
193662,2020,3,2020-03-01,5,0,2219.0,221,0,0.0,193662_2
969318,2020,3,2020-03-01,11,0,22074.0,2207,0,0.0,969318_2
593252,2020,3,2020-03-01,0,0,0.0,0,0,0.0,593252_2
322169,2020,3,2020-03-01,0,0,0.0,0,0,0.0,322169_2
460272,2020,3,2020-03-01,0,0,0.0,0,0,0.0,460272_2
876062,2020,3,2020-03-01,7,6,6455.0,645,0,0.0,876062_2
903359,2020,3,2020-03-01,12,0,6503.0,650,0,0.0,903359_2
279419,2020,3,2020-03-01,11,6,28334.0,2833,0,0.0,279419_2
969318,2020,3,2020-03-01,3,3,26502.0,2650,3907,39.0,969318_2
825517,2020,3,2020-03-01,0,0,0.0,0,0,0.0,825517_2
825593,2020,3,2020-03-01,0,0,0.0,0,0,0.0,825593_2
536021,2020,3,2020-03-01,0,0,0.0,0,0,0.0,536021_2
831341,2020,3,2020-03-01,0,0,0.0,0,0,0.0,831341_2
444092,2020,3,2020-03-01,3,0,17769.0,1776,0,0.0,444092_2
368073,2020,3,2020-03-01,0,0,0.0,0,0,0.0,368073_2
361237,2020,3,2020-03-01,1,1,14114.0,1411,0,0.0,361237_2
