Loyalty#,Year,Month,YearMonthDate,NumFlights,NumFlightsWithCompanions,DistanceKM,PointsAccumulated,PointsRedeemed,DollarCostPointsRedeemed
128749,2020,5,2020-05-01,0,0,0.0,0,0,0.0
371675,2020,5,2020-05-01,7,7,6999.0,699,5322,53.0
648533,2020,5,2020-05-01,1,1,17997.0,1799,5160,51.0
189146,2020,5,2020-05-01,0,0,0.0,0,0,0.0
436419,2020,5,2020-05-01,0,0,0.0,0,0,0.0
207047,2020,5,2020-05-01,0,0,0.0,0,0,0.0
349577,2020,5,2020-05-01,0,0,0.0,0,0,0.0
211755,2020,5,2020-05-01,6,6,21398.0,2139,5078,50.0
310681,2020,5,2020-05-01,0,0,0.0,0,0,0.0
729805,2020,5,2020-05-01,0,0,0.0,0,0,0.0
909238,2020,5,2020-05-01,0,0,0.0,0,0,0.0
756317,2020,5,2020-05-01,0,0,0.0,0,0,0.0
432059,2020,5,2020-05-01,16,2,4496.0,449,0,0.0
439068,2020,5,2020-05-01,0,0,0.0,0,0,0.0
290445,2020,5,2020-05-01,12,4,5099.0,509,3739,37.0
603433,2020,5,2020-05-01,0,0,0.0,0,0,0.0
421252,2020,5,2020-05-01,0,0,0.0,0,0,0.0
797675,2020,5,2020-05-01,7,7,8599.0,859,0,0.0
942685,2020,5,2020-05-01,0,0,0.0,0,0,0.0
702686,2020,5,2020-05-01,0,0,0.0,0,0,0.0
151967,2020,5,2020-05-01,0,0,0.0,0,0,0.0
464117,2020,5,2020-05-01,0,0,0.0,0,0,0.0
930620,2020,5,2020-05-01,0,0,0.0,0,0,0.0
476080,2020,5,2020-05-01,7,2,18066.0,1806,0,0.0
480872,2020,5,2020-05-01,0,0,0.0,0,0,0.0
515579,2020,5,2020-05-01,0,0,0.0,0,0,0.0
780991,2020,5,2020-05-01,0,0,0.0,0,0,0.0
641159,2020,5,2020-05-01,7,0,12791.0,1279,0,0.0
396048,2020,5,2020-05-01,0,0,0.0,0,0,0.0
550539,2020,5,2020-05-01,0,0,0.0,0,0,0.0
390980,2020,5,2020-05-01,5,0,4766.0,476,0,0.0
312312,2020,5,2020-05-01,9,6,1204.0,120,0,0.0
883025,2020,5,2020-05-01,0,0,0.0,0,0,0.0
554712,2020,5,2020-05-01,0,0,0.0,0,0,0.0
320183,2020,5,2020-05-01,0,0,0.0,0,0,0.0
381308,2020,5,2020-05-01,0,0,0.0,0,0,0.0
149841,2020,5,2020-05-01,0,0,0.0,0,0,0.0
308704,2020,5,2020-05-01,4,0,20976.0,2097,0,0.0
783515,2020,5,2020-05-01,8,0,8889.0,888,0,0.0
627489,2020,5,2020-05-01,15,0,5558.0,555,0,0.0
145017,2020,5,2020-05-01,0,0,0.0,0,0,0.0
319901,2020,5,2020-05-01,0,0,0.0,0,0,0.0
505204,2020,5,2020-05-01,0,0,0.0,0,0,0.0
823453,2020,5,2020-05-01,0,0,0.0,0,0,0.0
539776,2020,5,2020-05-01,4,0,2298.0,229,0,0.0
664684,2020,5,2020-05-01,0,0,0.0,0,0,0.0
989067,2020,5,2020-05-01,0,0,0.0,0,0,0.0
478284,2020,5,2020-05-01,0,0,0.0,0,0,0.0
789288,2020,5,2020-05-01,5,0,3682.0,368,0,0.0
676406,2020,5,2020-05-01,9,0,5920.0,592,0,0.0
704607,2020,5,2020-05-01,0,0,0.0,0,0,0.0
270011,2020,5,2020-05-01,0,0,0.0,0,0,0.0
344749,2020,5,2020-05-01,0,0,0.0,0,0,0.0
616207,2020,5,2020-05-01,0,0,0.0,0,0,0.0
828862,2020,5,2020-05-01,0,0,0.0,0,0,0.0
804816,2020,5,2020-05-01,0,0,0.0,0,0,0.0
365166,2020,5,2020-05-01,0,0,0.0,0,0,0.0
926867,2020,5,2020-05-01,0,0,0.0,0,0,0.0
191869,2020,5,2020-05-01,7,3,1634.0,163,0,0.0
460037,2020,5,2020-05-01,0,0,0.0,0,0,0.0
958941,2020,5,2020-05-01,0,0,0.0,0,0,0.0
438120,2020,5,2020-05-01,0,0,0.0,0,0,0.0
756663,2020,5,2020-05-01,0,0,0.0,0,0,0.0
907015,2020,5,2020-05-01,0,0,0.0,0,0,0.0
718752,2020,5,2020-05-01,0,0,0.0,0,0,0.0
816330,2020,5,2020-05-01,0,0,0.0,0,0,0.0
355099,2020,5,2020-05-01,0,0,0.0,0,0,0.0
805902,2020,5,2020-05-01,0,0,0.0,0,0,0.0
868552,2020,5,2020-05-01,0,0,0.0,0,0,0.0
263068,2020,5,2020-05-01,0,0,0.0,0,0,0.0
164017,2020,5,2020-05-01,0,0,0.0,0,0,0.0
866995,2020,5,2020-05-01,0,0,0.0,0,0,0.0
792898,2020,5,2020-05-01,0,0,0.0,0,0,0.0
247833,2020,5,2020-05-01,0,0,0.0,0,0,0.0
632974,2020,5,2020-05-01,0,0,0.0,0,0,0.0
508080,2020,5,2020-05-01,0,0,0.0,0,0,0.0
630694,2020,5,2020-05-01,0,0,0.0,0,0,0.0
836295,2020,5,2020-05-01,1,0,6014.0,601,0,0.0
504190,2020,5,2020-05-01,0,0,0.0,0,0,0.0
432961,2020,5,2020-05-01,0,0,0.0,0,0,0.0
882409,2020,5,2020-05-01,0,0,0.0,0,0,0.0
953757,2020,5,2020-05-01,0,0,0.0,0,0,0.0
295355,2020,5,2020-05-01,0,0,0.0,0,0,0.0
956081,2020,5,2020-05-01,14,7,14257.0,1425,5658,56.0
680485,2020,5,2020-05-01,0,0,0.0,0,0,0.0
827194,2020,5,2020-05-01,0,0,0.0,0,0,0.0
201055,2020,5,2020-05-01,0,0,0.0,0,0,0.0
606004,2020,5,2020-05-01,0,0,0.0,0,0,0.0
106444,2020,5,2020-05-01,0,0,0.0,0,0,0.0
298098,2020,5,2020-05-01,0,0,0.0,0,0,0.0
804710,2020,5,2020-05-01,3,3,9261.0,926,0,0.0
827790,2020,5,2020-05-01,0,0,0.0,0,0,0.0
501704,2020,5,2020-05-01,0,0,0.0,0,0,0.0
317001,2020,5,2020-05-01,0,0,0.0,0,0,0.0
964206,2020,5,2020-05-01,0,0,0.0,0,0,0.0
432941,2020,5,2020-05-01,0,0,0.0,0,0,0.0
212695,2020,5,2020-05-01,0,0,0.0,0,0,0.0
462232,2020,5,2020-05-01,0,0,0.0,0,0,0.0
968064,2020,5,2020-05-01,0,0,0.0,0,0,0.0
831812,2020,5,2020-05-01,0,0,0.0,0,0,0.0
503988,2020,5,2020-05-01,0,0,0.0,0,0,0.0
845613,2020,5,2020-05-01,0,0,0.0,0,0,0.0
517262,2020,5,2020-05-01,0,0,0.0,0,0,0.0
123830,2020,5,2020-05-01,0,0,0.0,0,0,0.0
137251,2020,4,2020-04-01,0,0,0.0,0,0,0.0
857538,2020,4,2020-04-01,0,0,0.0,0,0,0.0
633162,2020,4,2020-04-01,0,0,0.0,0,0,0.0
422164,2020,4,2020-04-01,0,0,0.0,0,0,0.0
513778,2020,4,2020-04-01,0,0,0.0,0,0,0.0
983393,2020,4,2020-04-01,4,4,22323.0,2232,5066,50.0
645078,2020,4,2020-04-01,0,0,0.0,0,0,0.0
225205,2020,4,2020-04-01,0,0,0.0,0,0,0.0
607538,2020,4,2020-04-01,0,0,0.0,0,0,0.0
939289,2020,4,2020-04-01,0,0,0.0,0,0,0.0
249466,2020,4,2020-04-01,9,0,24299.0,2429,0,0.0
336665,2020,4,2020-04-01,0,0,0.0,0,0,0.0
355331,2020,4,2020-04-01,6,3,18258.0,1825,3587,35.0
969632,2020,4,2020-04-01,8,0,19763.0,1976,0,0.0
756341,2020,4,2020-04-01,0,0,0.0,0,0,0.0
759417,2020,4,2020-04-01,0,0,0.0,0,0,0.0
499423,2020,4,2020-04-01,0,0,0.0,0,0,0.0
456613,2020,4,2020-04-01,0,0,0.0,0,0,0.0
836295,2020,4,2020-04-01,0,0,0.0,0,0,0.0
504190,2020,4,2020-04-01,0,0,0.0,0,0,0.0
432961,2020,4,2020-04-01,0,0,0.0,0,0,0.0
882409,2020,4,2020-04-01,0,0,0.0,0,0,0.0
953757,2020,4,2020-04-01,0,0,0.0,0,0,0.0
295355,2020,4,2020-04-01,8,2,9853.0,985,4060,40.0
956081,2020,4,2020-04-01,4,2,25604.0,2560,0,0.0
680485,2020,4,2020-04-01,0,0,0.0,0,0,0.0
827194,2020,4,2020-04-01,0,0,0.0,0,0,0.0
201055,2020,4,2020-04-01,0,0,0.0,0,0,0.0
419626,2020,4,2020-04-01,0,0,0.0,0,0,0.0
763224,2020,4,2020-04-01,0,0,0.0,0,0,0.0
910416,2020,4,2020-04-01,0,0,0.0,0,0,0.0
153953,2020,4,2020-04-01,0,0,0.0,0,0,0.0
936603,2020,4,2020-04-01,0,0,0.0,0,0,0.0
328349,2020,4,2020-04-01,0,0,0.0,0,0,0.0
494552,2020,4,2020-04-01,0,0,0.0,0,0,0.0
191558,2020,4,2020-04-01,0,0,0.0,0,0,0.0
683276,2020,4,2020-04-01,0,0,0.0,0,0,0.0
648231,2020,4,2020-04-01,0,0,0.0,0,0,0.0
559619,2020,4,2020-04-01,0,0,0.0,0,0,0.0
245307,2020,4,2020-04-01,0,0,0.0,0,0,0.0
714379,2020,4,2020-04-01,0,0,0.0,0,0,0.0
650621,2020,4,2020-04-01,11,3,5977.0,597,3801,38.0
445839,2020,4,2020-04-01,8,3,2369.0,236,0,0.0
869672,2020,4,2020-04-01,0,0,0.0,0,0,0.0
264904,2020,4,2020-04-01,0,0,0.0,0,0,0.0
425779,2020,4,2020-04-01,0,0,0.0,0,0,0.0
155253,2020,4,2020-04-01,0,0,0.0,0,0,0.0
324013,2020,4,2020-04-01,0,0,0.0,0,0,0.0
174669,2020,4,2020-04-01,0,0,0.0,0,0,0.0
433477,2020,4,2020-04-01,0,0,0.0,0,0,0.0
230687,2020,4,2020-04-01,0,0,0.0,0,0,0.0
108857,2020,4,2020-04-01,0,0,0.0,0,0,0.0
406294,2020,4,2020-04-01,6,4,15727.0,1572,0,0.0
663659,2020,4,2020-04-01,0,0,0.0,0,0,0.0
344669,2020,4,2020-04-01,0,0,0.0,0,0,0.0
208375,2020,4,2020-04-01,0,0,0.0,0,0,0.0
347423,2020,4,2020-04-01,0,0,0.0,0,0,0.0
902277,2020,4,2020-04-01,11,7,7526.0,752,0,0.0
901461,2020,4,2020-04-01,0,0,0.0,0,0,0.0
649918,2020,4,2020-04-01,0,0,0.0,0,0,0.0
748286,2020,4,2020-04-01,0,0,0.0,0,0,0.0
173673,2020,4,2020-04-01,5,3,510.0,51,0,0.0
352581,2020,4,2020-04-01,4,0,1453.0,145,0,0.0
603968,2020,4,2020-04-01,0,0,0.0,0,0,0.0
983551,2020,4,2020-04-01,2,0,6961.0,696,0,0.0
540796,2020,4,2020-04-01,0,0,0.0,0,0,0.0
674375,2020,4,2020-04-01,0,0,0.0,0,0,0.0
923108,2020,4,2020-04-01,0,0,0.0,0,0,0.0
596171,2020,4,2020-04-01,0,0,0.0,0,0,0.0
569319,2020,4,2020-04-01,8,6,25730.0,2573,3412,34.0
719162,2020,4,2020-04-01,10,3,1676.0,167,5004,50.0
172233,2020,4,2020-04-01,0,0,0.0,0,0,0.0
139600,2020,4,2020-04-01,0,0,0.0,0,0,0.0
263302,2020,4,2020-04-01,0,0,0.0,0,0,0.0
205465,2020,4,2020-04-01,0,0,0.0,0,0,0.0
759223,2020,4,2020-04-01,0,0,0.0,0,0,0.0
675535,2020,4,2020-04-01,12,0,5212.0,521,0,0.0
639419,2020,4,2020-04-01,4,4,3459.0,345,0,0.0
360732,2020,4,2020-04-01,0,0,0.0,0,0,0.0
633627,2020,4,2020-04-01,2,2,3767.0,376,4311,43.0
847312,2020,4,2020-04-01,0,0,0.0,0,0,0.0
496831,2020,4,2020-04-01,0,0,0.0,0,0,0.0
461012,2020,4,2020-04-01,5,0,16076.0,1607,0,0.0
205698,2020,4,2020-04-01,0,0,0.0,0,0,0.0
103975,2020,4,2020-04-01,0,0,0.0,0,0,0.0
752259,2020,4,2020-04-01,4,4,13937.0,1393,3648,36.0
803656,2020,4,2020-04-01,0,0,0.0,0,0,0.0
737604,2020,4,2020-04-01,0,0,0.0,0,0,0.0
611464,2020,4,2020-04-01,0,0,0.0,0,0,0.0
522285,2020,4,2020-04-01,0,0,0.0,0,0,0.0
688731,2020,4,2020-04-01,0,0,0.0,0,0,0.0
344372,2020,4,2020-04-01,0,0,0.0,0,0,0.0
227303,2020,4,2020-04-01,0,0,0.0,0,0,0.0
969719,2020,4,2020-04-01,0,0,0.0,0,0,0.0
910336,2020,4,2020-04-01,0,0,0.0,0,0,0.0
288451,2020,4,2020-04-01,0,0,0.0,0,0,0.0
800220,2020,4,2020-04-01,0,0,0.0,0,0,0.0
885497,2020,4,2020-04-01,0,0,0.0,0,0,0.0
811959,2020,4,2020-04-01,0,0,0.0,0,0,0.0
973407,2020,4,2020-04-01,0,0,0.0,0,0,0.0
263339,2020,4,2020-04-01,5,0,26897.0,2689,0,0.0
202182,2020,4,2020-04-01,6,4,25867.0,2586,0,0.0
697680,2020,4,2020-04-01,0,0,0.0,0,0,0.0
623654,2020,4,2020-04-01,0,0,0.0,0,0,0.0
992986,2020,4,2020-04-01,0,0,0.0,0,0,0.0
494438,2020,4,2020-04-01,3,3,1663.0,166,4497,44.0
770759,2020,4,2020-04-01,0,0,0.0,0,0,0.0
442695,2020,4,2020-04-01,0,0,0.0,0,0,0.0
566640,2020,4,2020-04-01,9,6,26575.0,2657,0,0.0
373888,2020,4,2020-04-01,0,0,0.0,0,0,0.0
667356,2020,4,2020-04-01,0,0,0.0,0,0,0.0
256013,2020,4,2020-04-01,10,0,2550.0,255,0,0.0
583003,2020,4,2020-04-01,0,0,0.0,0,0,0.0
244721,2020,4,2020-04-01,0,0,0.0,0,0,0.0
491005,2020,4,2020-04-01,3,3,4052.0,405,0,0.0
511437,2020,4,2020-04-01,0,0,0.0,0,0,0.0
723968,2020,4,2020-04-01,0,0,0.0,0,0,0.0
233969,2020,4,2020-04-01,0,0,0.0,0,0,0.0
479960,2020,4,2020-04-01,0,0,0.0,0,0,0.0
363967,2020,4,2020-04-01,0,0,0.0,0,0,0.0
313982,2020,4,2020-04-01,12,2,2884.0,288,0,0.0
949612,2020,4,2020-04-01,0,0,0.0,0,0,0.0
763520,2020,4,2020-04-01,3,3,14080.0,1408,5044,50.0
853540,2020,4,2020-04-01,0,0,0.0,0,0,0.0
798662,2020,4,2020-04-01,0,0,0.0,0,0,0.0
799064,2020,4,2020-04-01,0,0,0.0,0,0,0.0
892066,2020,4,2020-04-01,0,0,0.0,0,0,0.0
526344,2020,4,2020-04-01,0,0,0.0,0,0,0.0
532848,2020,4,2020-04-01,0,0,0.0,0,0,0.0
633910,2020,4,2020-04-01,0,0,0.0,0,0,0.0
929455,2020,5,2020-05-01,0,0,0.0,0,0,0.0
501165,2020,5,2020-05-01,0,0,0.0,0,0,0.0
801391,2020,5,2020-05-01,0,0,0.0,0,0,0.0
535436,2020,5,2020-05-01,2,0,18223.0,1822,0,0.0
331669,2020,5,2020-05-01,0,0,0.0,0,0,0.0
269565,2020,5,2020-05-01,0,0,0.0,0,0,0.0
121236,2020,5,2020-05-01,0,0,0.0,0,0,0.0
946645,2020,5,2020-05-01,0,0,0.0,0,0,0.0
787571,2020,5,2020-05-01,8,0,10657.0,1065,0,0.0
628924,2020,5,2020-05-01,3,3,5639.0,563,4845,48.0
696609,2020,5,2020-05-01,7,7,24176.0,2417,0,0.0
122020,2020,5,2020-05-01,5,5,15628.0,1562,0,0.0
865803,2020,5,2020-05-01,4,3,2834.0,283,2846,28.0
522788,2020,5,2020-05-01,0,0,0.0,0,0,0.0
257985,2020,5,2020-05-01,0,0,0.0,0,0,0.0
688524,2020,5,2020-05-01,0,0,0.0,0,0,0.0
212579,2020,5,2020-05-01,0,0,0.0,0,0,0.0
725962,2020,5,2020-05-01,0,0,0.0,0,0,0.0
811333,2020,5,2020-05-01,7,1,13709.0,1370,3830,38.0
585780,2020,5,2020-05-01,0,0,0.0,0,0,0.0
262937,2020,5,2020-05-01,0,0,0.0,0,0,0.0
122283,2020,5,2020-05-01,7,2,21446.0,2144,0,0.0
642401,2020,5,2020-05-01,0,0,0.0,0,0,0.0
944491,2020,5,2020-05-01,7,2,25626.0,2562,4417,44.0
212977,2020,5,2020-05-01,0,0,0.0,0,0,0.0
279883,2020,5,2020-05-01,0,0,0.0,0,0,0.0
409989,2020,5,2020-05-01,0,0,0.0,0,0,0.0
263402,2020,5,2020-05-01,0,0,0.0,0,0,0.0
396920,2020,5,2020-05-01,2,2,4644.0,464,0,0.0
461540,2020,5,2020-05-01,0,0,0.0,0,0,0.0
631100,2020,5,2020-05-01,0,0,0.0,0,0,0.0
834063,2020,5,2020-05-01,0,0,0.0,0,0,0.0
767857,2020,5,2020-05-01,0,0,0.0,0,0,0.0
536848,2020,5,2020-05-01,7,3,17876.0,1787,0,0.0
340874,2020,4,2020-04-01,0,0,0.0,0,0,0.0
819448,2020,4,2020-04-01,0,0,0.0,0,0,0.0
512358,2020,4,2020-04-01,0,0,0.0,0,0,0.0
208668,2020,4,2020-04-01,0,0,0.0,0,0,0.0
244844,2020,4,2020-04-01,0,0,0.0,0,0,0.0
121751,2020,4,2020-04-01,0,0,0.0,0,0,0.0
844677,2020,4,2020-04-01,4,3,2615.0,261,0,0.0
771872,2020,4,2020-04-01,0,0,0.0,0,0,0.0
541358,2020,4,2020-04-01,2,2,26334.0,2633,4717,47.0
412743,2020,4,2020-04-01,0,0,0.0,0,0,0.0
541040,2020,4,2020-04-01,0,0,0.0,0,0,0.0
678217,2020,4,2020-04-01,0,0,0.0,0,0,0.0
748586,2020,4,2020-04-01,0,0,0.0,0,0,0.0
405739,2020,4,2020-04-01,0,0,0.0,0,0,0.0
527090,2020,4,2020-04-01,0,0,0.0,0,0,0.0
551154,2020,4,2020-04-01,12,5,3659.0,365,3669,36.0
615528,2020,4,2020-04-01,6,0,12448.0,1244,0,0.0
346766,2020,4,2020-04-01,0,0,0.0,0,0,0.0
746385,2020,4,2020-04-01,0,0,0.0,0,0,0.0
134180,2020,4,2020-04-01,12,1,6360.0,636,4975,49.0
764703,2020,4,2020-04-01,0,0,0.0,0,0,0.0
766262,2020,4,2020-04-01,0,0,0.0,0,0,0.0
153760,2020,4,2020-04-01,0,0,0.0,0,0,0.0
223643,2020,4,2020-04-01,0,0,0.0,0,0,0.0
392953,2020,4,2020-04-01,0,0,0.0,0,0,0.0
364710,2020,4,2020-04-01,0,0,0.0,0,0,0.0
665645,2020,4,2020-04-01,0,0,0.0,0,0,0.0
204111,2020,4,2020-04-01,1,0,20202.0,2020,0,0.0
890753,2020,4,2020-04-01,0,0,0.0,0,0,0.0
696562,2020,4,2020-04-01,0,0,0.0,0,0,0.0
696864,2020,4,2020-04-01,0,0,0.0,0,0,0.0
479766,2020,4,2020-04-01,8,2,6139.0,613,4003,40.0
351461,2020,4,2020-04-01,0,0,0.0,0,0,0.0
792932,2020,4,2020-04-01,0,0,0.0,0,0,0.0
343139,2020,4,2020-04-01,10,4,25468.0,2546,0,0.0
165260,2020,4,2020-04-01,0,0,0.0,0,0,0.0
874161,2020,4,2020-04-01,0,0,0.0,0,0,0.0
539704,2020,4,2020-04-01,9,5,27693.0,2769,0,0.0
976004,2020,4,2020-04-01,0,0,0.0,0,0,0.0
822102,2020,4,2020-04-01,0,0,0.0,0,0,0.0
888316,2020,4,2020-04-01,0,0,0.0,0,0,0.0
767864,2020,4,2020-04-01,0,0,0.0,0,0,0.0
546994,2020,4,2020-04-01,4,0,7856.0,785,0,0.0
136049,2020,4,2020-04-01,0,0,0.0,0,0,0.0
516301,2020,4,2020-04-01,0,0,0.0,0,0,0.0
219043,2020,4,2020-04-01,1,1,10010.0,1001,0,0.0
918807,2020,4,2020-04-01,6,4,25829.0,2582,0,0.0
355724,2020,4,2020-04-01,0,0,0.0,0,0,0.0
170801,2020,4,2020-04-01,0,0,0.0,0,0,0.0
950252,2020,4,2020-04-01,0,0,0.0,0,0,0.0
116238,2020,4,2020-04-01,0,0,0.0,0,0,0.0
753864,2020,4,2020-04-01,0,0,0.0,0,0,0.0
173834,2020,4,2020-04-01,0,0,0.0,0,0,0.0
935313,2020,4,2020-04-01,0,0,0.0,0,0,0.0
482370,2020,4,2020-04-01,0,0,0.0,0,0,0.0
838553,2020,4,2020-04-01,0,0,0.0,0,0,0.0
116897,2020,4,2020-04-01,0,0,0.0,0,0,0.0
907595,2020,4,2020-04-01,0,0,0.0,0,0,0.0
311841,2020,4,2020-04-01,0,0,0.0,0,0,0.0
232907,2020,4,2020-04-01,2,0,16436.0,1643,0,0.0
400404,2020,4,2020-04-01,9,5,9360.0,936,0,0.0
953612,2020,4,2020-04-01,0,0,0.0,0,0,0.0
229204,2020,4,2020-04-01,0,0,0.0,0,0,0.0
826589,2020,4,2020-04-01,0,0,0.0,0,0,0.0
400079,2020,4,2020-04-01,1,0,23985.0,2398,0,0.0
966580,2020,4,2020-04-01,0,0,0.0,0,0,0.0
535233,2020,4,2020-04-01,0,0,0.0,0,0,0.0
614871,2020,4,2020-04-01,0,0,0.0,0,0,0.0
646023,2020,4,2020-04-01,0,0,0.0,0,0,0.0
154782,2020,4,2020-04-01,0,0,0.0,0,0,0.0
999891,2020,4,2020-04-01,0,0,0.0,0,0,0.0
579283,2020,4,2020-04-01,0,0,0.0,0,0,0.0
505776,2020,4,2020-04-01,0,0,0.0,0,0,0.0
376862,2020,4,2020-04-01,9,6,25978.0,2597,0,0.0
488151,2020,4,2020-04-01,0,0,0.0,0,0,0.0
469075,2020,4,2020-04-01,8,1,13781.0,1378,4609,46.0
373888,2020,5,2020-05-01,0,0,0.0,0,0,0.0
667356,2020,5,2020-05-01,0,0,0.0,0,0,0.0
256013,2020,5,2020-05-01,0,0,24407.0,2440,0,0.0
583003,2020,5,2020-05-01,0,0,0.0,0,0,0.0
244721,2020,5,2020-05-01,0,0,0.0,0,0,0.0
491005,2020,5,2020-05-01,0,0,0.0,0,0,0.0
511437,2020,5,2020-05-01,0,0,0.0,0,0,0.0
723968,2020,5,2020-05-01,0,0,0.0,0,0,0.0
233969,2020,5,2020-05-01,15,2,2288.0,228,0,0.0
479960,2020,5,2020-05-01,0,0,0.0,0,0,0.0
363967,2020,5,2020-05-01,0,0,0.0,0,0,0.0
313982,2020,5,2020-05-01,0,0,0.0,0,0,0.0
949612,2020,5,2020-05-01,0,0,0.0,0,0,0.0
763520,2020,5,2020-05-01,6,0,31250.0,3125,0,0.0
853540,2020,5,2020-05-01,0,0,0.0,0,0,0.0
798662,2020,5,2020-05-01,3,3,14951.0,1495,0,0.0
799064,2020,5,2020-05-01,0,0,0.0,0,0,0.0
892066,2020,5,2020-05-01,0,0,0.0,0,0,0.0
526344,2020,5,2020-05-01,0,0,0.0,0,0,0.0
532848,2020,5,2020-05-01,0,0,0.0,0,0,0.0
633910,2020,5,2020-05-01,0,0,0.0,0,0,0.0
953892,2020,5,2020-05-01,0,0,0.0,0,0,0.0
776956,2020,5,2020-05-01,3,3,7730.0,773,0,0.0
879416,2020,5,2020-05-01,0,0,0.0,0,0,0.0
958743,2020,5,2020-05-01,0,0,0.0,0,0,0.0
680754,2020,5,2020-05-01,0,0,0.0,0,0,0.0
141181,2020,5,2020-05-01,0,0,0.0,0,0,0.0
618871,2020,5,2020-05-01,0,0,0.0,0,0,0.0
684835,2020,5,2020-05-01,0,0,0.0,0,0,0.0
756867,2020,5,2020-05-01,1,0,17548.0,1754,0,0.0
493800,2020,5,2020-05-01,12,2,2556.0,255,0,0.0
187876,2020,5,2020-05-01,0,0,0.0,0,0,0.0
252110,2020,5,2020-05-01,7,5,31632.0,3163,4794,47.0
313673,2020,5,2020-05-01,0,0,0.0,0,0,0.0
375722,2020,5,2020-05-01,9,0,18570.0,1857,0,0.0
575833,2020,5,2020-05-01,0,0,0.0,0,0,0.0
577278,2020,5,2020-05-01,0,0,0.0,0,0,0.0
358968,2020,5,2020-05-01,0,0,0.0,0,0,0.0
327638,2020,5,2020-05-01,0,0,0.0,0,0,0.0
750688,2020,5,2020-05-01,9,2,25779.0,2577,5454,54.0
384010,2020,5,2020-05-01,0,0,0.0,0,0,0.0
953892,2020,4,2020-04-01,0,0,0.0,0,0,0.0
776956,2020,4,2020-04-01,2,2,24550.0,2455,0,0.0
879416,2020,4,2020-04-01,0,0,0.0,0,0,0.0
958743,2020,4,2020-04-01,0,0,0.0,0,0,0.0
680754,2020,4,2020-04-01,0,0,0.0,0,0,0.0
141181,2020,4,2020-04-01,0,0,0.0,0,0,0.0
618871,2020,4,2020-04-01,0,0,0.0,0,0,0.0
684835,2020,4,2020-04-01,0,0,0.0,0,0,0.0
756867,2020,4,2020-04-01,6,3,3227.0,322,0,0.0
493800,2020,4,2020-04-01,0,0,0.0,0,0,0.0
187876,2020,4,2020-04-01,0,0,0.0,0,0,0.0
252110,2020,4,2020-04-01,7,0,12580.0,1258,0,0.0
313673,2020,4,2020-04-01,0,0,0.0,0,0,0.0
375722,2020,4,2020-04-01,10,4,22036.0,2203,0,0.0
575833,2020,4,2020-04-01,0,0,0.0,0,0,0.0
577278,2020,4,2020-04-01,0,0,0.0,0,0,0.0
358968,2020,4,2020-04-01,0,0,0.0,0,0,0.0
327638,2020,4,2020-04-01,0,0,0.0,0,0,0.0
750688,2020,4,2020-04-01,0,0,0.0,0,0,0.0
384010,2020,4,2020-04-01,0,0,0.0,0,0,0.0
501704,2020,4,2020-04-01,2,1,24518.0,2451,4751,47.0
317001,2020,4,2020-04-01,0,0,0.0,0,0,0.0
964206,2020,4,2020-04-01,0,0,0.0,0,0,0.0
432941,2020,4,2020-04-01,0,0,0.0,0,0,0.0
212695,2020,4,2020-04-01,0,0,0.0,0,0,0.0
462232,2020,4,2020-04-01,0,0,0.0,0,0,0.0
968064,2020,4,2020-04-01,0,0,0.0,0,0,0.0
831812,2020,4,2020-04-01,0,0,0.0,0,0,0.0
503988,2020,4,2020-04-01,0,0,0.0,0,0,0.0
845613,2020,4,2020-04-01,0,0,0.0,0,0,0.0
517262,2020,4,2020-04-01,0,0,0.0,0,0,0.0
123830,2020,4,2020-04-01,0,0,0.0,0,0,0.0
106444,2020,4,2020-04-01,0,0,0.0,0,0,0.0
298098,2020,4,2020-04-01,0,0,0.0,0,0,0.0
804710,2020,4,2020-04-01,12,0,929.0,92,0,0.0
827790,2020,4,2020-04-01,0,0,0.0,0,0,0.0
929455,2020,4,2020-04-01,0,0,0.0,0,0,0.0
501165,2020,4,2020-04-01,0,0,0.0,0,0,0.0
801391,2020,4,2020-04-01,0,0,0.0,0,0,0.0
535436,2020,4,2020-04-01,0,0,0.0,0,0,0.0
331669,2020,4,2020-04-01,0,0,0.0,0,0,0.0
269565,2020,4,2020-04-01,0,0,0.0,0,0,0.0
121236,2020,4,2020-04-01,0,0,0.0,0,0,0.0
946645,2020,4,2020-04-01,2,2,7477.0,747,3009,30.0
603433,2020,3,2020-03-01,0,0,0.0,0,0,0.0
421252,2020,3,2020-03-01,0,0,0.0,0,0,0.0
797675,2020,3,2020-03-01,10,2,4826.0,482,0,0.0
942685,2020,3,2020-03-01,11,3,14221.0,1422,4816,48.0
702686,2020,3,2020-03-01,0,0,0.0,0,0,0.0
151967,2020,3,2020-03-01,0,0,0.0,0,0,0.0
464117,2020,3,2020-03-01,0,0,0.0,0,0,0.0
930620,2020,3,2020-03-01,0,0,0.0,0,0,0.0
476080,2020,3,2020-03-01,14,1,7690.0,769,0,0.0
480872,2020,3,2020-03-01,0,0,0.0,0,0,0.0
515579,2020,3,2020-03-01,0,0,0.0,0,0,0.0
780991,2020,3,2020-03-01,0,0,0.0,0,0,0.0
641159,2020,3,2020-03-01,12,7,20553.0,2055,4820,48.0
396048,2020,3,2020-03-01,0,0,0.0,0,0,0.0
